Date	2 yr	5 yr
01/02/90	7.87	7.87
01/03/90	7.94	7.92
01/04/90	7.92	7.91
01/05/90	7.9	7.92
01/08/90	7.9	7.92
01/09/90	7.91	7.92
01/10/90	7.91	7.92
01/11/90	7.91	7.94
01/12/90	7.93	7.99
01/16/90	8.1	8.11
01/17/90	8.09	8.11
01/18/90	8.25	8.27
01/19/90	8.2	8.2
01/22/90	8.18	8.19
01/23/90	8.18	8.18
01/24/90	8.2	8.28
01/25/90	8.24	8.31
01/26/90	8.28	8.38
01/29/90	8.3	8.39
01/30/90	8.3	8.43
01/31/90	8.28	8.35
02/01/90	8.28	8.35
02/02/90	8.37	8.42
02/05/90	8.37	8.44
02/06/90	8.42	8.49
02/07/90	8.42	8.51
02/08/90	8.37	8.45
02/09/90	8.25	8.29
02/12/90	8.32	8.37
02/13/90	8.21	8.29
02/14/90	8.27	8.34
02/15/90	8.35	8.4
02/16/90	8.36	8.41
02/20/90	8.52	8.58
02/21/90	8.5	8.6
02/22/90	8.45	8.48
02/23/90	8.43	8.47
02/26/90	8.38	8.4
02/27/90	8.34	8.34
02/28/90	8.43	8.44
03/01/90	8.53	8.53
03/02/90	8.48	8.5
03/05/90	8.55	8.58
03/06/90	8.54	8.57
03/07/90	8.54	8.56
03/08/90	8.59	8.57
03/09/90	8.73	8.68
03/12/90	8.71	8.67
03/13/90	8.77	8.75
03/14/90	8.69	8.67
03/15/90	8.71	8.69
03/16/90	8.64	8.61
03/19/90	8.68	8.65
03/20/90	8.68	8.61
03/21/90	8.69	8.62
03/22/90	8.62	8.56
03/23/90	8.61	8.54
03/26/90	8.61	8.52
03/27/90	8.59	8.55
03/28/90	8.57	8.53
03/29/90	8.62	8.6
03/30/90	8.64	8.65
04/02/90	8.62	8.65
04/03/90	8.61	8.64
04/04/90	8.54	8.56
04/05/90	8.54	8.57
04/06/90	8.52	8.55
04/09/90	8.54	8.58
04/10/90	8.54	8.58
04/11/90	8.56	8.6
04/12/90	8.57	8.62
04/16/90	8.61	8.65
04/17/90	8.7	8.73
04/18/90	8.79	8.84
04/19/90	8.81	8.84
04/20/90	8.82	8.88
04/23/90	8.87	8.92
04/24/90	8.92	8.96
04/25/90	8.95	9
04/26/90	9.03	9.09
04/27/90	8.98	9.06
04/30/90	8.96	9.04
05/01/90	9.02	9.08
05/02/90	9.05	9.1
05/03/90	8.98	9.04
05/04/90	8.7	8.8
05/07/90	8.74	8.83
05/08/90	8.68	8.79
05/09/90	8.75	8.87
05/10/90	8.69	8.8
05/11/90	8.55	8.64
05/14/90	8.51	8.6
05/15/90	8.54	8.64
05/16/90	8.54	8.66
05/17/90	8.56	8.69
05/18/90	8.63	8.74
05/21/90	8.61	8.74
05/22/90	8.54	8.66
05/23/90	8.51	8.61
05/24/90	8.5	8.58
05/25/90	8.53	8.61
05/29/90	8.52	8.59
05/30/90	8.48	8.56
05/31/90	8.5	8.56
06/01/90	8.33	8.38
06/04/90	8.31	8.39
06/05/90	8.34	8.42
06/06/90	8.34	8.43
06/07/90	8.34	8.41
06/08/90	8.33	8.42
06/11/90	8.36	8.43
06/12/90	8.36	8.44
06/13/90	8.27	8.35
06/14/90	8.24	8.32
06/15/90	8.33	8.41
06/18/90	8.39	8.45
06/19/90	8.41	8.47
06/20/90	8.43	8.51
06/21/90	8.41	8.48
06/22/90	8.4	8.46
06/25/90	8.45	8.53
06/26/90	8.41	8.51
06/27/90	8.37	8.47
06/28/90	8.31	8.41
06/29/90	8.24	8.35
07/02/90	8.25	8.35
07/03/90	8.2	8.32
07/05/90	8.22	8.34
07/06/90	8.32	8.44
07/09/90	8.39	8.49
07/10/90	8.4	8.5
07/11/90	8.4	8.49
07/12/90	8.2	8.37
07/13/90	8.13	8.32
07/16/90	8.15	8.31
07/17/90	8.13	8.3
07/18/90	8.13	8.34
07/19/90	8.13	8.33
07/20/90	8.08	8.28
07/23/90	8.05	8.28
07/24/90	8.12	8.35
07/25/90	8.08	8.31
07/26/90	8.08	8.31
07/27/90	8	8.25
07/30/90	7.93	8.14
07/31/90	7.91	8.13
08/01/90	7.85	8.06
08/02/90	7.9	8.15
08/03/90	7.79	8.11
08/06/90	7.9	8.29
08/07/90	8.04	8.41
08/08/90	8.02	8.43
08/09/90	7.99	8.33
08/10/90	7.95	8.35
08/13/90	7.94	8.36
08/14/90	7.94	8.34
08/15/90	7.94	8.33
08/16/90	8.09	8.45
08/17/90	8.11	8.49
08/20/90	8.13	8.5
08/21/90	8.19	8.56
08/22/90	8.26	8.62
08/23/90	8.26	8.69
08/24/90	8.32	8.75
08/27/90	8.21	8.61
08/28/90	8.23	8.67
08/29/90	8.16	8.52
08/30/90	8.12	8.52
08/31/90	8.07	8.5
09/04/90	8.09	8.53
09/05/90	8.04	8.47
09/06/90	8.06	8.47
09/07/90	8.04	8.45
09/10/90	8.09	8.5
09/11/90	8.1	8.48
09/12/90	8.05	8.45
09/13/90	8.01	8.44
09/14/90	8.03	8.48
09/17/90	8.05	8.49
09/18/90	8.03	8.48
09/19/90	8.08	8.51
09/20/90	8.1	8.53
09/21/90	8.12	8.58
09/24/90	8.21	8.64
09/25/90	8.18	8.64
09/26/90	8.16	8.63
09/27/90	8.05	8.52
09/28/90	8.02	8.47
10/01/90	7.94	8.38
10/02/90	7.92	8.35
10/03/90	7.88	8.33
10/04/90	7.87	8.3
10/05/90	7.81	8.27
10/09/90	7.94	8.43
10/10/90	7.99	8.49
10/11/90	7.99	8.51
10/12/90	7.94	8.44
10/15/90	7.92	8.39
10/16/90	7.92	8.39
10/17/90	7.92	8.37
10/18/90	7.91	8.32
10/19/90	7.85	8.25
10/22/90	7.85	8.25
10/23/90	7.84	8.25
10/24/90	7.84	8.26
10/25/90	7.8	8.21
10/26/90	7.8	8.23
10/29/90	7.82	8.27
10/30/90	7.79	8.28
10/31/90	7.77	8.24
11/01/90	7.68	8.15
11/02/90	7.68	8.16
11/05/90	7.63	8.1
11/06/90	7.65	8.11
11/07/90	7.67	8.16
11/08/90	7.67	8.18
11/09/90	7.61	8.1
11/13/90	7.6	8.01
11/14/90	7.58	8.01
11/15/90	7.6	8.01
11/16/90	7.58	7.96
11/19/90	7.62	8.01
11/20/90	7.62	7.98
11/21/90	7.55	7.92
11/23/90	7.53	7.92
11/26/90	7.55	7.92
11/27/90	7.5	7.94
11/28/90	7.56	7.94
11/29/90	7.58	7.96
11/30/90	7.53	7.91
12/03/90	7.51	7.88
12/04/90	7.46	7.83
12/05/90	7.46	7.82
12/06/90	7.48	7.82
12/07/90	7.33	7.67
12/10/90	7.28	7.63
12/11/90	7.26	7.6
12/12/90	7.22	7.59
12/13/90	7.31	7.68
12/14/90	7.35	7.74
12/17/90	7.31	7.71
12/18/90	7.28	7.67
12/19/90	7.21	7.64
12/20/90	7.25	7.67
12/21/90	7.3	7.75
12/24/90	7.35	7.84
12/26/90	7.27	7.78
12/27/90	7.25	7.75
12/28/90	7.25	7.78
12/31/90	7.15	7.68
01/02/91	7.08	7.59
01/03/91	7.08	7.56
01/04/91	7.17	7.65
01/07/91	7.2	7.75
01/08/91	7.15	7.74
01/09/91	7.1	7.81
01/10/91	7.14	7.76
01/11/91	7.14	7.79
01/14/91	7.18	7.82
01/15/91	7.16	7.79
01/16/91	7.21	7.83
01/17/91	7.19	7.71
01/18/91	7.14	7.68
01/22/91	7.13	7.7
01/23/91	7.08	7.67
01/24/91	7.04	7.61
01/25/91	7.1	7.67
01/28/91	7.12	7.67
01/29/91	7.1	7.64
01/30/91	7.07	7.64
01/31/91	7.05	7.62
02/01/91	6.83	7.45
02/04/91	6.82	7.43
02/05/91	6.8	7.4
02/06/91	6.82	7.4
02/07/91	6.8	7.42
02/08/91	6.8	7.4
02/11/91	6.78	7.39
02/12/91	6.78	7.39
02/13/91	6.78	7.39
02/14/91	6.77	7.38
02/15/91	6.82	7.41
02/19/91	6.87	7.46
02/20/91	6.87	7.49
02/21/91	6.9	7.51
02/22/91	6.98	7.57
02/25/91	6.99	7.57
02/26/91	7	7.62
02/27/91	7.02	7.64
02/28/91	7.04	7.66
03/01/91	7.18	7.78
03/04/91	7.16	7.77
03/05/91	7.13	7.73
03/06/91	7.15	7.77
03/07/91	7.12	7.73
03/08/91	7.08	7.77
03/11/91	7.05	7.71
03/12/91	7.07	7.74
03/13/91	7	7.67
03/14/91	6.95	7.64
03/15/91	7.01	7.73
03/18/91	7.09	7.79
03/19/91	7.22	7.93
03/20/91	7.2	7.88
03/21/91	7.13	7.82
03/22/91	7.13	7.82
03/25/91	7.14	7.83
03/26/91	7.16	7.84
03/27/91	7.07	7.76
03/28/91	7.02	7.73
04/01/91	7.01	7.74
04/02/91	6.97	7.68
04/03/91	6.99	7.71
04/04/91	6.94	7.67
04/05/91	6.92	7.65
04/08/91	6.91	7.63
04/09/91	6.94	7.68
04/10/91	7.02	7.75
04/11/91	6.95	7.74
04/12/91	6.88	7.64
04/15/91	6.9	7.64
04/16/91	6.92	7.66
04/17/91	6.9	7.64
04/18/91	6.99	7.74
04/19/91	7.03	7.8
04/22/91	7.07	7.83
04/23/91	7.05	7.78
04/24/91	6.95	7.73
04/25/91	6.93	7.7
04/26/91	6.89	7.68
04/29/91	6.9	7.7
04/30/91	6.8	7.63
05/01/91	6.8	7.63
05/02/91	6.76	7.59
05/03/91	6.8	7.67
05/06/91	6.82	7.67
05/07/91	6.82	7.67
05/08/91	6.84	7.68
05/09/91	6.84	7.68
05/10/91	6.87	7.76
05/13/91	6.84	7.72
05/14/91	6.86	7.78
05/15/91	6.84	7.77
05/16/91	6.84	7.77
05/17/91	6.86	7.77
05/20/91	6.86	7.78
05/21/91	6.84	7.74
05/22/91	6.77	7.72
05/23/91	6.74	7.71
05/24/91	6.69	7.68
05/28/91	6.66	7.66
05/29/91	6.61	7.66
05/30/91	6.6	7.63
05/31/91	6.68	7.69
06/03/91	6.79	7.8
06/04/91	6.79	7.8
06/05/91	6.83	7.84
06/06/91	6.86	7.89
06/07/91	6.98	7.96
06/10/91	7.01	7.95
06/11/91	6.99	7.96
06/12/91	7.08	8.02
06/13/91	7.08	8
06/14/91	7.02	7.94
06/17/91	7.02	7.96
06/18/91	7	7.97
06/19/91	6.95	7.97
06/20/91	6.87	7.91
06/21/91	6.94	7.95
06/24/91	6.96	7.98
06/25/91	7.04	7.99
06/26/91	7.01	7.98
06/27/91	7	7.97
06/28/91	6.9	7.9
07/01/91	6.97	7.93
07/02/91	7	7.95
07/03/91	6.97	7.92
07/05/91	7.04	8.01
07/08/91	7	8
07/09/91	7	8.02
07/10/91	6.97	8
07/11/91	6.92	7.95
07/12/91	6.88	7.9
07/15/91	6.88	7.9
07/16/91	6.9	7.91
07/17/91	6.94	7.94
07/18/91	6.91	7.95
07/19/91	6.89	7.91
07/22/91	6.91	7.92
07/23/91	6.94	7.96
07/24/91	6.88	7.86
07/25/91	6.87	7.81
07/26/91	6.85	7.82
07/29/91	6.82	7.81
07/30/91	6.84	7.81
07/31/91	6.81	7.77
08/01/91	6.84	7.78
08/02/91	6.69	7.62
08/05/91	6.69	7.62
08/06/91	6.57	7.54
08/07/91	6.54	7.51
08/08/91	6.52	7.53
08/09/91	6.49	7.51
08/12/91	6.49	7.49
08/13/91	6.48	7.46
08/14/91	6.37	7.37
08/15/91	6.33	7.37
08/16/91	6.31	7.33
08/19/91	6.24	7.31
08/20/91	6.17	7.24
08/21/91	6.27	7.27
08/22/91	6.27	7.25
08/23/91	6.46	7.39
08/26/91	6.48	7.44
08/27/91	6.41	7.42
08/28/91	6.3	7.32
08/29/91	6.25	7.24
08/30/91	6.36	7.34
09/03/91	6.33	7.32
09/04/91	6.31	7.31
09/05/91	6.31	7.32
09/06/91	6.26	7.24
09/09/91	6.23	7.2
09/10/91	6.21	7.2
09/11/91	6.23	7.21
09/12/91	6.2	7.15
09/13/91	6.18	7.13
09/16/91	6.17	7.11
09/17/91	6.18	7.1
09/18/91	6.18	7.1
09/19/91	6.2	7.1
09/20/91	6.18	7.09
09/23/91	6.17	7.09
09/24/91	6.11	7.09
09/25/91	6.12	7.06
09/26/91	6.05	7.03
09/27/91	6.02	6.95
09/30/91	5.99	6.92
10/01/91	5.99	6.9
10/02/91	5.99	6.9
10/03/91	5.98	6.88
10/04/91	5.91	6.81
10/07/91	5.93	6.81
10/08/91	5.89	6.82
10/09/91	5.93	6.87
10/10/91	5.98	6.93
10/11/91	5.91	6.84
10/15/91	5.85	6.81
10/16/91	5.86	6.79
10/17/91	5.93	6.9
10/18/91	5.95	6.88
10/21/91	5.99	6.95
10/22/91	6.02	6.99
10/23/91	6.01	7
10/24/91	5.93	6.91
10/25/91	5.93	6.96
10/28/91	5.88	6.91
10/29/91	5.78	6.8
10/30/91	5.73	6.77
10/31/91	5.7	6.74
11/01/91	5.65	6.71
11/04/91	5.63	6.74
11/05/91	5.7	6.79
11/06/91	5.63	6.72
11/07/91	5.62	6.65
11/08/91	5.63	6.66
11/12/91	5.65	6.65
11/13/91	5.65	6.69
11/14/91	5.6	6.62
11/15/91	5.54	6.58
11/18/91	5.55	6.57
11/19/91	5.5	6.55
11/20/91	5.52	6.56
11/21/91	5.5	6.54
11/22/91	5.49	6.56
11/25/91	5.5	6.61
11/26/91	5.45	6.53
11/27/91	5.43	6.53
11/29/91	5.38	6.48
12/02/91	5.33	6.43
12/03/91	5.29	6.39
12/04/91	5.22	6.27
12/05/91	5.22	6.3
12/06/91	5.19	6.31
12/09/91	5.09	6.23
12/10/91	5.07	6.25
12/11/91	5.04	6.26
12/12/91	5.06	6.23
12/13/91	5.09	6.3
12/16/91	5.06	6.28
12/17/91	5.02	6.24
12/18/91	5.11	6.3
12/19/91	5.05	6.19
12/20/91	4.8	6.02
12/23/91	4.79	6
12/24/91	4.84	6.01
12/26/91	4.85	6
12/27/91	4.85	6
12/30/91	4.8	5.97
12/31/91	4.77	5.93
01/02/92	4.77	5.98
01/03/92	4.8	6.05
01/06/92	4.76	6.02
01/07/92	4.67	5.94
01/08/92	4.66	5.96
01/09/92	4.77	6.02
01/10/92	4.85	6.1
01/13/92	4.93	6.21
01/14/92	5	6.34
01/15/92	5.07	6.37
01/16/92	5.07	6.41
01/17/92	5.02	6.36
01/21/92	4.97	6.27
01/22/92	4.95	6.28
01/23/92	5.02	6.32
01/24/92	5.13	6.4
01/27/92	5.15	6.41
01/28/92	5.1	6.32
01/29/92	5.15	6.42
01/30/92	5.17	6.48
01/31/92	5.11	6.44
02/03/92	5.15	6.52
02/04/92	5.12	6.46
02/05/92	5.07	6.4
02/06/92	5.05	6.4
02/07/92	4.97	6.4
02/10/92	4.94	6.38
02/11/92	5.01	6.4
02/12/92	5.08	6.46
02/13/92	5.22	6.61
02/14/92	5.27	6.65
02/18/92	5.24	6.69
02/19/92	5.28	6.67
02/20/92	5.3	6.67
02/21/92	5.46	6.77
02/24/92	5.46	6.81
02/25/92	5.43	6.78
02/26/92	5.37	6.66
02/27/92	5.34	6.67
02/28/92	5.27	6.58
03/02/92	5.45	6.73
03/03/92	5.48	6.76
03/04/92	5.5	6.76
03/05/92	5.62	6.87
03/06/92	5.6	6.85
03/09/92	5.54	6.77
03/10/92	5.56	6.78
03/11/92	5.58	6.86
03/12/92	5.74	7.01
03/13/92	5.86	7.14
03/16/92	5.87	7.12
03/17/92	5.83	7.06
03/18/92	5.84	7.06
03/19/92	5.79	7.03
03/20/92	5.86	7.12
03/23/92	5.87	7.1
03/24/92	5.78	7
03/25/92	5.72	6.96
03/26/92	5.69	6.98
03/27/92	5.68	6.97
03/30/92	5.61	6.93
03/31/92	5.6	6.94
04/01/92	5.53	6.82
04/02/92	5.55	6.85
04/03/92	5.37	6.76
04/06/92	5.36	6.74
04/07/92	5.34	6.73
04/08/92	5.33	6.76
04/09/92	5.09	6.59
04/10/92	5.16	6.62
04/13/92	5.11	6.58
04/14/92	5.15	6.6
04/15/92	5.22	6.66
04/16/92	5.34	6.76
04/20/92	5.45	6.9
04/21/92	5.41	6.89
04/22/92	5.41	6.89
04/23/92	5.41	6.91
04/24/92	5.33	6.85
04/27/92	5.42	6.9
04/28/92	5.4	6.87
04/29/92	5.39	6.88
04/30/92	5.46	6.91
05/01/92	5.33	6.82
05/04/92	5.32	6.82
05/05/92	5.3	6.8
05/06/92	5.25	6.76
05/07/92	5.34	6.8
05/08/92	5.29	6.73
05/11/92	5.24	6.71
05/12/92	5.19	6.66
05/13/92	5.14	6.64
05/14/92	5.13	6.63
05/15/92	5.11	6.6
05/18/92	5.12	6.59
05/19/92	5	6.47
05/20/92	5.13	6.55
05/21/92	5.34	6.77
05/22/92	5.24	6.69
05/26/92	5.35	6.79
05/27/92	5.28	6.74
05/28/92	5.22	6.67
05/29/92	5.19	6.61
06/01/92	5.29	6.69
06/02/92	5.23	6.61
06/03/92	5.2	6.6
06/04/92	5.22	6.6
06/05/92	5.13	6.55
06/08/92	5.11	6.56
06/09/92	5.11	6.59
06/10/92	5.13	6.59
06/11/92	5.09	6.56
06/12/92	5.06	6.49
06/15/92	5.05	6.49
06/16/92	5.02	6.44
06/17/92	5	6.44
06/18/92	4.94	6.39
06/19/92	5	6.45
06/22/92	4.99	6.45
06/23/92	5.1	6.5
06/24/92	4.96	6.39
06/25/92	4.89	6.32
06/26/92	4.88	6.33
06/29/92	4.83	6.29
06/30/92	4.83	6.29
07/01/92	4.82	6.27
07/02/92	4.55	6.02
07/06/92	4.46	5.97
07/07/92	4.4	5.91
07/08/92	4.4	5.93
07/09/92	4.4	5.93
07/10/92	4.38	5.92
07/13/92	4.4	5.94
07/14/92	4.32	5.9
07/15/92	4.25	5.8
07/16/92	4.25	5.8
07/17/92	4.27	5.82
07/20/92	4.3	5.82
07/21/92	4.34	5.82
07/22/92	4.29	5.77
07/23/92	4.2	5.62
07/24/92	4.25	5.66
07/27/92	4.27	5.66
07/28/92	4.27	5.63
07/29/92	4.25	5.62
07/30/92	4.33	5.76
07/31/92	4.42	5.84
08/03/92	4.4	5.82
08/04/92	4.31	5.72
08/05/92	4.29	5.69
08/06/92	4.29	5.67
08/07/92	4.18	5.56
08/10/92	4.12	5.5
08/11/92	4.15	5.5
08/12/92	4.19	5.54
08/13/92	4.19	5.57
08/14/92	4.14	5.54
08/17/92	4.13	5.55
08/18/92	4.04	5.44
08/19/92	4.06	5.43
08/20/92	4.04	5.42
08/21/92	4.13	5.54
08/24/92	4.27	5.72
08/25/92	4.32	5.76
08/26/92	4.26	5.7
08/27/92	4.23	5.65
08/28/92	4.16	5.6
08/31/92	4.15	5.6
09/01/92	4.12	5.52
09/02/92	4.1	5.5
09/03/92	4.09	5.5
09/04/92	3.89	5.3
09/08/92	3.83	5.21
09/09/92	3.85	5.25
09/10/92	3.83	5.26
09/11/92	3.87	5.33
09/14/92	3.8	5.28
09/15/92	3.89	5.37
09/16/92	3.87	5.4
09/17/92	3.86	5.41
09/18/92	3.86	5.41
09/21/92	3.91	5.46
09/22/92	3.98	5.52
09/23/92	3.97	5.54
09/24/92	3.91	5.47
09/25/92	3.78	5.33
09/28/92	3.77	5.28
09/29/92	3.8	5.31
09/30/92	3.8	5.33
10/01/92	3.67	5.18
10/02/92	3.71	5.22
10/05/92	3.68	5.18
10/06/92	3.74	5.25
10/07/92	3.88	5.43
10/08/92	3.83	5.37
10/09/92	4	5.5
10/13/92	3.99	5.49
10/14/92	4.02	5.51
10/15/92	4.02	5.52
10/16/92	4.04	5.57
10/19/92	4.15	5.71
10/20/92	4.34	5.9
10/21/92	4.29	5.82
10/22/92	4.24	5.79
10/23/92	4.37	5.91
10/26/92	4.39	5.92
10/27/92	4.32	5.82
10/28/92	4.33	5.83
10/29/92	4.33	5.79
10/30/92	4.4	5.9
11/02/92	4.47	5.96
11/03/92	4.44	5.94
11/04/92	4.44	5.94
11/05/92	4.39	5.93
11/06/92	4.48	6.02
11/09/92	4.57	6.09
11/10/92	4.5	6.01
11/12/92	4.44	5.89
11/13/92	4.54	5.99
11/16/92	4.68	6.11
11/17/92	4.67	6.08
11/18/92	4.58	5.97
11/19/92	4.59	6
11/20/92	4.66	6.08
11/23/92	4.69	6.1
11/24/92	4.61	6.04
11/25/92	4.7	6.12
11/27/92	4.77	6.22
11/30/92	4.79	6.23
12/01/92	4.81	6.24
12/02/92	4.81	6.23
12/03/92	4.78	6.2
12/04/92	4.7	6.11
12/07/92	4.62	6.05
12/08/92	4.59	5.99
12/09/92	4.61	6.01
12/10/92	4.67	6.04
12/11/92	4.78	6.1
12/14/92	4.8	6.15
12/15/92	4.77	6.12
12/16/92	4.67	6.06
12/17/92	4.69	6.08
12/18/92	4.66	6.07
12/21/92	4.64	6.05
12/22/92	4.64	6.02
12/23/92	4.63	6.01
12/24/92	4.6	6.02
12/28/92	4.64	6.06
12/29/92	4.61	6.04
12/30/92	4.54	5.98
12/31/92	4.56	6.04
01/04/93	4.48	5.9
01/05/93	4.48	5.9
01/06/93	4.52	5.94
01/07/93	4.64	6.05
01/08/93	4.5	5.97
01/11/93	4.48	5.93
01/12/93	4.48	5.95
01/13/93	4.46	5.93
01/14/93	4.4	5.88
01/15/93	4.31	5.8
01/19/93	4.39	5.82
01/20/93	4.41	5.85
01/21/93	4.36	5.83
01/22/93	4.3	5.77
01/25/93	4.26	5.71
01/26/93	4.3	5.75
01/27/93	4.24	5.68
01/28/93	4.2	5.61
01/29/93	4.2	5.57
02/01/93	4.19	5.55
02/02/93	4.25	5.63
02/03/93	4.27	5.62
02/04/93	4.19	5.53
02/05/93	4.07	5.42
02/08/93	4.16	5.49
02/09/93	4.2	5.55
02/10/93	4.27	5.63
02/11/93	4.2	5.58
02/12/93	4.2	5.57
02/16/93	4.14	5.52
02/17/93	4.06	5.43
02/18/93	3.95	5.29
02/19/93	3.99	5.3
02/22/93	3.99	5.28
02/23/93	3.9	5.12
02/24/93	3.97	5.2
02/25/93	3.95	5.23
02/26/93	3.92	5.21
03/01/93	3.88	5.12
03/02/93	3.88	5.13
03/03/93	3.81	5.05
03/04/93	3.75	5
03/05/93	3.91	5.14
03/08/93	3.97	5.15
03/09/93	4.02	5.21
03/10/93	4.05	5.24
03/11/93	4.01	5.23
03/12/93	4.11	5.35
03/15/93	4.1	5.39
03/16/93	4.02	5.27
03/17/93	3.98	5.21
03/18/93	3.91	5.11
03/19/93	3.95	5.17
03/22/93	3.92	5.18
03/23/93	3.88	5.14
03/24/93	3.93	5.19
03/25/93	3.92	5.19
03/26/93	4.02	5.32
03/29/93	3.95	5.25
03/30/93	3.91	5.2
03/31/93	3.96	5.24
04/01/93	3.94	5.24
04/02/93	3.99	5.31
04/05/93	3.96	5.27
04/06/93	3.93	5.22
04/07/93	3.93	5.23
04/08/93	3.85	5.13
04/12/93	3.82	5.09
04/13/93	3.82	5.1
04/14/93	3.78	5.07
04/15/93	3.79	5.06
04/16/93	3.8	5.08
04/19/93	3.78	5.07
04/20/93	3.78	5.07
04/21/93	3.77	5.05
04/22/93	3.75	5.04
04/23/93	3.75	5.06
04/26/93	3.79	5.09
04/27/93	3.88	5.19
04/28/93	3.86	5.18
04/29/93	3.79	5.1
04/30/93	3.83	5.14
05/03/93	3.75	5.06
05/04/93	3.75	5.04
05/05/93	3.8	5.07
05/06/93	3.8	5.03
05/07/93	3.79	5.04
05/10/93	3.79	5.02
05/11/93	3.79	5.03
05/12/93	3.82	5.07
05/13/93	3.91	5.15
05/14/93	3.97	5.21
05/17/93	4.05	5.27
05/18/93	4.08	5.3
05/19/93	4.03	5.26
05/20/93	4.03	5.25
05/21/93	4.14	5.34
05/24/93	4.19	5.37
05/25/93	4.19	5.38
05/26/93	4.2	5.35
05/27/93	4.22	5.35
05/28/93	4.24	5.37
06/01/93	4.16	5.28
06/02/93	4.18	5.27
06/03/93	4.14	5.23
06/04/93	4.31	5.36
06/07/93	4.3	5.34
06/08/93	4.33	5.35
06/09/93	4.29	5.33
06/10/93	4.29	5.34
06/11/93	4.15	5.22
06/14/93	4.13	5.2
06/15/93	4.11	5.19
06/16/93	4.09	5.18
06/17/93	4.08	5.17
06/18/93	4.16	5.23
06/21/93	4.16	5.2
06/22/93	4.15	5.21
06/23/93	4.2	5.2
06/24/93	4.15	5.16
06/25/93	4.1	5.13
06/28/93	4.06	5.08
06/29/93	4.03	5.05
06/30/93	4.03	5.05
07/01/93	3.99	5.04
07/02/93	3.93	4.98
07/06/93	4	5.04
07/07/93	4	5.04
07/08/93	4	5.02
07/09/93	3.98	5
07/12/93	3.99	5
07/13/93	4.04	5.03
07/14/93	3.97	4.98
07/15/93	3.99	4.99
07/16/93	3.99	4.99
07/19/93	3.99	5
07/20/93	4.09	5.08
07/21/93	4.15	5.17
07/22/93	4.22	5.24
07/23/93	4.25	5.28
07/26/93	4.22	5.25
07/27/93	4.25	5.26
07/28/93	4.21	5.23
07/29/93	4.12	5.13
07/30/93	4.13	5.16
08/02/93	4.19	5.2
08/03/93	4.17	5.19
08/04/93	4.16	5.2
08/05/93	4.12	5.18
08/06/93	4.09	5.16
08/09/93	4.06	5.12
08/10/93	4.1	5.14
08/11/93	4.1	5.13
08/12/93	4.06	5.13
08/13/93	4	5.08
08/16/93	3.98	5.05
08/17/93	4.02	5.07
08/18/93	3.98	5.04
08/19/93	3.93	4.97
08/20/93	3.93	4.96
08/23/93	3.97	4.98
08/24/93	3.89	4.9
08/25/93	3.85	4.86
08/26/93	3.82	4.78
08/27/93	3.87	4.83
08/30/93	3.86	4.78
08/31/93	3.88	4.8
09/01/93	3.88	4.81
09/02/93	3.83	4.76
09/03/93	3.71	4.65
09/07/93	3.7	4.6
09/08/93	3.78	4.63
09/09/93	3.88	4.74
09/10/93	3.8	4.67
09/13/93	3.82	4.66
09/14/93	3.91	4.77
09/15/93	3.89	4.75
09/16/93	3.88	4.74
09/17/93	3.89	4.75
09/20/93	3.92	4.79
09/21/93	3.9	4.8
09/22/93	3.9	4.81
09/23/93	3.87	4.8
09/24/93	3.9	4.81
09/27/93	3.81	4.69
09/28/93	3.79	4.67
09/29/93	3.84	4.74
09/30/93	3.89	4.79
10/01/93	3.84	4.72
10/04/93	3.85	4.71
10/05/93	3.86	4.72
10/06/93	3.85	4.7
10/07/93	3.83	4.69
10/08/93	3.78	4.61
10/12/93	3.82	4.64
10/13/93	3.84	4.64
10/14/93	3.82	4.61
10/15/93	3.81	4.57
10/18/93	3.84	4.66
10/19/93	3.86	4.66
10/20/93	3.86	4.64
10/21/93	3.89	4.72
10/22/93	3.91	4.76
10/25/93	3.95	4.82
10/26/93	3.93	4.79
10/27/93	3.99	4.82
10/28/93	3.97	4.83
10/29/93	3.99	4.83
11/01/93	4.11	4.96
11/02/93	4.16	5.02
11/03/93	4.13	5.01
11/04/93	4.13	5.03
11/05/93	4.2	5.11
11/08/93	4.13	5.04
11/09/93	4.12	5.02
11/10/93	4.17	5.08
11/12/93	4.11	5.02
11/15/93	4.11	5.02
11/16/93	4.1	4.98
11/17/93	4.09	4.99
11/18/93	4.15	5.06
11/19/93	4.22	5.16
11/22/93	4.26	5.2
11/23/93	4.19	5.14
11/24/93	4.18	5.11
11/26/93	4.16	5.08
11/29/93	4.17	5.08
11/30/93	4.22	5.15
12/01/93	4.2	5.14
12/02/93	4.22	5.16
12/03/93	4.24	5.16
12/06/93	4.19	5.09
12/07/93	4.17	5.1
12/08/93	4.18	5.09
12/09/93	4.18	5.07
12/10/93	4.21	5.13
12/13/93	4.23	5.16
12/14/93	4.25	5.2
12/15/93	4.22	5.19
12/16/93	4.23	5.2
12/17/93	4.2	5.17
12/20/93	4.22	5.2
12/21/93	4.26	5.22
12/22/93	4.19	5.13
12/23/93	4.18	5.1
12/27/93	4.2	5.09
12/28/93	4.2	5.1
12/29/93	4.2	5.12
12/30/93	4.25	5.2
12/31/93	4.25	5.21
01/03/94	4.3	5.29
01/04/94	4.29	5.26
